=== Regression Results ===
R² (Train): 0.2287
R² (Test): 0.0118
RMSE (Train): 4.6440
RMSE (Test): 5.2910

=== Feature Coefficients ===
                                    Feature  Coefficient  Abs_Coefficient
               onehot__route_variant_265-53     5.582715         5.582715
               onehot__route_variant_s759-1     5.582487         5.582487
               onehot__route_variant_760w-1     5.581645         5.581645
               onehot__route_variant_8108-1     5.581595         5.581595
           onehot__route_variant_6018-60126     5.576171         5.576171
               onehot__route_variant_925-51     5.575436         5.575436
           onehot__route_variant_2580-65142     5.572093         5.572093
              onehot__route_variant_3515-28     5.568744         5.568744
               onehot__route_variant_9804-6     5.565707         5.565707
               onehot__route_variant_9024-1     5.563125         5.563125
               onehot__route_variant_s005-3     5.556217         5.556217
               onehot__route_variant_962-25     5.549072         5.549072
                  onehot__suburb_dolans bay     5.543805         5.543805
               onehot__route_variant_s617-1     5.543273         5.543273
               onehot__route_variant_2261-9     5.542048         5.542048
               onehot__route_variant_749e-1     5.540531         5.540531
               onehot__route_variant_l84-23     5.540269         5.540269
              onehot__route_variant_745-116     5.532002         5.532002
           onehot__route_variant_2594-20110     5.531287         5.531287
               onehot__route_variant_324-85     5.511128         5.511128
               onehot__route_variant_8123-3     5.505714         5.505714
               onehot__route_variant_691w-2     5.503349         5.503349
              onehot__route_variant_3625-21     5.499375         5.499375
           onehot__route_variant_5595-36020     5.491534         5.491534
               onehot__route_variant_s604-2     5.471091         5.471091
               onehot__route_variant_750e-2     5.464880         5.464880
               onehot__route_variant_2078-1     5.464618         5.464618
                onehot__route_variant_817-8     5.463963         5.463963
               onehot__route_variant_400-76     5.451110         5.451110
              onehot__route_variant_2564-38     5.449507         5.449507
               onehot__route_variant_n100-3     5.448067         5.448067
                onehot__route_variant_250-1     5.447158         5.447158
               onehot__route_variant_944-17     5.439991         5.439991
               onehot__route_variant_969-23     5.434295         5.434295
               onehot__route_variant_686-63     5.429168         5.429168
              onehot__route_variant_637-321     5.426854         5.426854
               onehot__route_variant_t71-90     5.419757         5.419757
               onehot__route_variant_324-90     5.411728         5.411728
               onehot__route_variant_333-42     5.410321         5.410321
               onehot__route_variant_580w-1     5.405528         5.405528
               onehot__route_variant_6636-3     5.405100         5.405100
               onehot__route_variant_66c-24     5.402133         5.402133
               onehot__route_variant_183-12     5.400872         5.400872
               onehot__route_variant_870-20     5.398688         5.398688
              onehot__route_variant_2625-10     5.386140         5.386140
              onehot__route_variant_518-123     5.386097         5.386097
               onehot__route_variant_892-12     5.383707         5.383707
                onehot__route_variant_x84-2     5.382767         5.382767
               onehot__route_variant_906-13     5.380524         5.380524
                 onehot__suburb_castle cove     5.374956         5.374956
               onehot__route_variant_e69-24     5.370482         5.370482
                onehot__route_variant_58-21     5.367083         5.367083
              onehot__route_variant_267-336     5.364507         5.364507
              onehot__route_variant_1412-10     5.361552         5.361552
                onehot__route_variant_205-1     5.350986         5.350986
                 onehot__route_variant_21-4     5.344977         5.344977
              onehot__route_variant_632-283     5.340523         5.340523
               onehot__route_variant_439-43     5.340425         5.340425
               onehot__route_variant_1029-1     5.337569         5.337569
               onehot__route_variant_795-16     5.334192         5.334192
