=== Regression Results ===
R² (Train): 0.4292
R² (Test): -0.0170
RMSE (Train): 13.9432
RMSE (Test): 37.8120

=== Feature Coefficients ===
                             Feature  Coefficient  Abs_Coefficient
                 transit_stop_228779    -0.000703         0.000703
                 transit_stop_202613    -0.000702         0.000702
                            route_s4    -0.000698         0.000698
                 route_variant_15-25    -0.000697         0.000697
                 route_variant_812-3     0.000684         0.000684
                 transit_stop_228218     0.000684         0.000684
                          route_hsc4    -0.000684         0.000684
                 transit_stop_252633    -0.000684         0.000684
                route_variant_hsc4-1    -0.000684         0.000684
                 route_variant_880-1     0.000682         0.000682
                   suburb_hazelbrook    -0.000682         0.000682
                           route_927     0.000678         0.000678
                 transit_stop_228449     0.000676         0.000676
                           route_184     0.000675         0.000675
                route_variant_36-122    -0.000674         0.000674
                 transit_stop_225074    -0.000674         0.000674
                transit_stop_2154313    -0.000672         0.000672
                route_variant_644-67    -0.000672         0.000672
                transit_stop_2135180     0.000672         0.000672
                suburb_hassall grove     0.000672         0.000672
                 transit_stop_225938     0.000671         0.000671
                 transit_stop_276190     0.000670         0.000670
                route_variant_1271-7     0.000670         0.000670
                          route_1271     0.000670         0.000670
                route_variant_506-48     0.000669         0.000669
                 transit_stop_211152     0.000669         0.000669
            route_variant_2018-19104     0.000668         0.000668
                          route_2018     0.000668         0.000668
                      suburb_woy woy     0.000665         0.000665
                 transit_stop_206067    -0.000664         0.000664
                   suburb_norah head    -0.000660         0.000660
                 transit_stop_219238     0.000660         0.000660
                           route_724    -0.000653         0.000653
                route_variant_sul2-2    -0.000651         0.000651
                 transit_stop_253062    -0.000651         0.000651
                          route_sul2    -0.000651         0.000651
                transit_stop_2153205    -0.000643         0.000643
                transit_stop_2161105     0.000636         0.000636
                transit_stop_2529183    -0.000635         0.000635
                    suburb_hebersham    -0.000635         0.000635
                transit_stop_2303108     0.000624         0.000624
                      suburb_yennora     0.000622         0.000622
                 transit_stop_204052    -0.000618         0.000618
                 transit_stop_210062     0.000615         0.000615
                          route_661n     0.000615         0.000615
                route_variant_661n-3     0.000615         0.000615
                          route_692w     0.000614         0.000614
                route_variant_692w-7     0.000614         0.000614
                transit_stop_2160102     0.000614         0.000614
                route_variant_811-53     0.000614         0.000614
                transit_stop_2148103     0.000612         0.000612
                  route_variant_77-7    -0.000609         0.000609
                transit_stop_2529108    -0.000609         0.000609
                transit_stop_2259788    -0.000608         0.000608
                    suburb_watanobbi    -0.000608         0.000608
                transit_stop_2170846    -0.000602         0.000602
                 transit_stop_277050    -0.000601         0.000601
                 route_variant_778-7    -0.000599         0.000599
                 transit_stop_276054    -0.000599         0.000599
                 suburb_west gosford     0.000599         0.000599
                 transit_stop_230714     0.000596         0.000596
                           route_888     0.000596         0.000596
                     suburb_san remo    -0.000593         0.000593
                 transit_stop_213549     0.000592         0.000592
                 suburb_bossley park     0.000591         0.000591
                transit_stop_2164356     0.000591         0.000591
                transit_stop_2150114    -0.000588         0.000588
                transit_stop_2759192     0.000587         0.000587
               route_variant_811x-28     0.000582         0.000582
                 transit_stop_214585     0.000582         0.000582
                route_variant_392-26    -0.000581         0.000581
                 transit_stop_203637    -0.000581         0.000581
                    suburb_hillsdale    -0.000581         0.000581
                 transit_stop_211370    -0.000581         0.000581
                route_variant_661-18    -0.000577         0.000577
                transit_stop_2210142    -0.000574         0.000574
                 route_variant_110-1     0.000573         0.000573
                 transit_stop_222023     0.000571         0.000571
                transit_stop_2145522    -0.000566         0.000566
                           route_545     0.000565         0.000565
                transit_stop_2566203     0.000565         0.000565
                 route_variant_873-4     0.000565         0.000565
                transit_stop_2770246    -0.000557         0.000557
                 transit_stop_209578    -0.000553         0.000553
                 transit_stop_230063    -0.000552         0.000552
                           route_774    -0.000547         0.000547
                      suburb_windale     0.000546         0.000546
                 transit_stop_256511     0.000543         0.000543
                 suburb_quakers hill     0.000540         0.000540
                   suburb_camperdown    -0.000540         0.000540
                       depot_unknown     0.000532         0.000532
                 route_variant_911-3    -0.000524         0.000524
                 transit_stop_250077     0.000524         0.000524
           transit_stop_sequence_126     0.000524         0.000524
               route_variant_754-241     0.000521         0.000521
                route_variant_883-14    -0.000519         0.000519
                 transit_stop_220479     0.000515         0.000515
                 transit_stop_204968    -0.000513         0.000513
                 transit_stop_228725     0.000510         0.000510
                route_variant_6426-3    -0.000508         0.000508
                          route_6426    -0.000508         0.000508
                           route_743    -0.000503         0.000503
                transit_stop_2000252     0.000502         0.000502
                transit_stop_2530198    -0.000499         0.000499
                 transit_stop_276017     0.000493         0.000493
                transit_stop_2196283     0.000489         0.000489
                 transit_stop_210347     0.000488         0.000488
                 transit_stop_225029     0.000488         0.000488
                 transit_stop_211382     0.000482         0.000482
                route_variant_782-11     0.000478         0.000478
                 transit_stop_252995    -0.000473         0.000473
                route_variant_857-17     0.000472         0.000472
               route_variant_288-117     0.000472         0.000472
                         route_sb015     0.000470         0.000470
               route_variant_sb015-1     0.000470         0.000470
                 route_variant_939-3     0.000469         0.000469
                transit_stop_2190248     0.000469         0.000469
                route_variant_270-73     0.000468         0.000468
                transit_stop_2148144    -0.000467         0.000467
            route_variant_2124-18097     0.000467         0.000467
                          route_2124     0.000467         0.000467
                transit_stop_2259944     0.000467         0.000467
                transit_stop_2144187     0.000462         0.000462
                 transit_stop_278229     0.000460         0.000460
               route_variant_690k-95     0.000460         0.000460
                route_variant_759-30    -0.000460         0.000460
                 transit_stop_228342     0.000460         0.000460
                route_variant_276-17     0.000460         0.000460
                           route_276     0.000460         0.000460
                 transit_stop_208512    -0.000455         0.000455
                route_variant_140-37    -0.000451         0.000451
                route_variant_972-16     0.000445         0.000445
                 transit_stop_222493     0.000445         0.000445
               route_variant_603-331     0.000441         0.000441
                 transit_stop_232152     0.000438         0.000438
                route_variant_184-49     0.000438         0.000438
                 transit_stop_222351     0.000437         0.000437
                transit_stop_2259627    -0.000432         0.000432
               route_variant_626-112     0.000430         0.000430
                           route_363    -0.000430         0.000430
                 transit_stop_202124    -0.000427         0.000427
                 transit_stop_204232     0.000423         0.000423
                transit_stop_2035142     0.000419         0.000419
                           route_867    -0.000418         0.000418
                 transit_stop_203586    -0.000417         0.000417
                 route_variant_94-10     0.000417         0.000417
                transit_stop_2263235     0.000417         0.000417
                 route_variant_502-5     0.000410         0.000410
                transit_stop_2280246     0.000410         0.000410
                transit_stop_2166113     0.000402         0.000402
                transit_stop_2170243    -0.000398         0.000398
                 transit_stop_211051    -0.000393         0.000393
                route_variant_538-25    -0.000393         0.000393
                transit_stop_2261370    -0.000393         0.000393
                transit_stop_2170280    -0.000392         0.000392
                transit_stop_2151143     0.000391         0.000391
                route_variant_606-45     0.000391         0.000391
                transit_stop_2290491     0.000388         0.000388
                transit_stop_2170322    -0.000385         0.000385
                 transit_stop_225759     0.000379         0.000379
                 route_variant_360-5     0.000378         0.000378
                           route_883    -0.000376         0.000376
               route_variant_m91-130     0.000376         0.000376
                 route_variant_24-56    -0.000360         0.000360
               route_variant_632-280     0.000358         0.000358
                transit_stop_2154242     0.000358         0.000358
                 route_variant_867-1    -0.000352         0.000352
                 transit_stop_216715    -0.000352         0.000352
                 transit_stop_221763     0.000350         0.000350
                 transit_stop_206550     0.000347         0.000347
                 transit_stop_204629    -0.000342         0.000342
                 transit_stop_212697     0.000338         0.000338
               route_variant_626-113     0.000338         0.000338
                route_variant_183-13     0.000337         0.000337
                 route_variant_945-1    -0.000337         0.000337
               route_variant_810x-49    -0.000335         0.000335
                 transit_stop_229123    -0.000324         0.000324
           suburb_merewether heights    -0.000324         0.000324
                route_variant_100-20    -0.000321         0.000321
                 transit_stop_229613    -0.000321         0.000321
                transit_stop_2770319    -0.000315         0.000315
                 transit_stop_257052     0.000313         0.000313
                          route_6040     0.000313         0.000313
                route_variant_6040-1     0.000313         0.000313
                           route_513    -0.000312         0.000312
                 transit_stop_216529     0.000310         0.000310
                route_variant_397-57    -0.000307         0.000307
              suburb_lane cove north    -0.000297         0.000297
                suburb_taylors beach     0.000297         0.000297
                transit_stop_2316106     0.000297         0.000297
               route_variant_nc3am-1     0.000297         0.000297
                         route_nc3am     0.000297         0.000297
                 transit_stop_208721    -0.000296         0.000296
                 transit_stop_209066    -0.000296         0.000296
                transit_stop_2756133    -0.000293         0.000293
                route_variant_673-36    -0.000293         0.000293
                route_variant_723-26     0.000286         0.000286
                  route_variant_42-2     0.000283         0.000283
                            route_42     0.000283         0.000283
                transit_stop_2250885     0.000283         0.000283
                transit_stop_2168245     0.000282         0.000282
                 transit_stop_256723     0.000278         0.000278
                 transit_stop_223248    -0.000277         0.000277
                           route_991    -0.000277         0.000277
                route_variant_991-17    -0.000277         0.000277
                       suburb_loftus    -0.000277         0.000277
                route_variant_770-30    -0.000275         0.000275
                transit_stop_2747119    -0.000275         0.000275
                transit_stop_2250844     0.000274         0.000274
                transit_stop_2155324    -0.000271         0.000271
                  route_variant_53-4     0.000271         0.000271
                transit_stop_2500297     0.000271         0.000271
                           route_873     0.000269         0.000269
                transit_stop_2196181     0.000267         0.000267
                 transit_stop_220653    -0.000262         0.000262
                           route_280    -0.000257         0.000257
                transit_stop_2749278    -0.000256         0.000256
                route_variant_786-46    -0.000256         0.000256
            transit_stop_sequence_48    -0.000252         0.000252
                transit_stop_2144190     0.000250         0.000250
                 transit_stop_227823    -0.000245         0.000245
                     suburb_barnsley    -0.000245         0.000245
                          route_662w     0.000245         0.000245
                route_variant_662w-3     0.000245         0.000245
                transit_stop_2066111     0.000245         0.000245
                transit_stop_2113197     0.000241         0.000241
                transit_stop_2170687    -0.000239         0.000239
                 route_variant_867-3    -0.000239         0.000239
                           route_479    -0.000239         0.000239
                 route_variant_479-6    -0.000239         0.000239
                transit_stop_2216133    -0.000239         0.000239
            transit_stop_sequence_15    -0.000232         0.000232
                transit_stop_2145511     0.000231         0.000231
                      suburb_leumeah     0.000230         0.000230
               route_variant_507-150    -0.000230         0.000230
                 transit_stop_206855     0.000225         0.000225
                 transit_stop_201734    -0.000223         0.000223
                transit_stop_2289215     0.000220         0.000220
                route_variant_348-20     0.000219         0.000219
                 route_variant_227-8     0.000219         0.000219
                 transit_stop_208863     0.000219         0.000219
                      suburb_lisarow    -0.000217         0.000217
                transit_stop_2176261    -0.000215         0.000215
                route_variant_521-20     0.000215         0.000215
                 route_variant_783-8    -0.000214         0.000214
                            route_13     0.000214         0.000214
                    suburb_dooralong     0.000214         0.000214
                  route_variant_13-3     0.000214         0.000214
                transit_stop_2259396     0.000214         0.000214
               route_variant_545-103     0.000212         0.000212
                 transit_stop_229214     0.000210         0.000210
                            route_78    -0.000200         0.000200
                transit_stop_2261255    -0.000200         0.000200
                transit_stop_2250516    -0.000199         0.000199
                transit_stop_2154186     0.000199         0.000199
                 transit_stop_225147    -0.000198         0.000198
                route_variant_66a-17    -0.000198         0.000198
                 transit_stop_208549     0.000197         0.000197
                transit_stop_2502114    -0.000196         0.000196
                      depot_bonds rd    -0.000190         0.000190
                transit_stop_2500256     0.000188         0.000188
            transit_stop_sequence_16    -0.000182         0.000182
                 transit_stop_202615     0.000178         0.000178
                transit_stop_2217115    -0.000175         0.000175
                route_variant_476-38    -0.000175         0.000175
                 transit_stop_251814    -0.000168         0.000168
                 transit_stop_230424     0.000167         0.000167
                transit_stop_2259235     0.000166         0.000166
                transit_stop_2164318    -0.000162         0.000162
               route_variant_812-157     0.000155         0.000155
                transit_stop_2164285     0.000155         0.000155
                route_variant_m90-49    -0.000155         0.000155
                 transit_stop_217087    -0.000155         0.000155
                route_variant_575-15     0.000153         0.000153
                 transit_stop_226026     0.000151         0.000151
           transit_stop_sequence_116     0.000149         0.000149
                route_variant_90-151     0.000143         0.000143
                transit_stop_2263233     0.000143         0.000143
                 transit_stop_214643    -0.000142         0.000142
                transit_stop_2142191    -0.000138         0.000138
                 transit_stop_210024    -0.000137         0.000137
                transit_stop_2164321    -0.000136         0.000136
                transit_stop_2148110    -0.000135         0.000135
            route_variant_6521-97033    -0.000135         0.000135
                          route_6521    -0.000135         0.000135
                route_variant_401-14    -0.000134         0.000134
                 transit_stop_214147    -0.000134         0.000134
                transit_stop_2177129    -0.000134         0.000134
                transit_stop_2261198    -0.000134         0.000134
                transit_stop_2170705    -0.000129         0.000129
                 transit_stop_207491     0.000124         0.000124
                     suburb_woronora    -0.000123         0.000123
                transit_stop_2232155    -0.000123         0.000123
                 route_variant_965-1    -0.000123         0.000123
                transit_stop_2560400    -0.000121         0.000121
                 transit_stop_231550     0.000118         0.000118
           transit_stop_sequence_130     0.000118         0.000118
                 transit_stop_228466     0.000118         0.000118
                 transit_stop_201555     0.000117         0.000117
                route_variant_207-47    -0.000113         0.000113
                 transit_stop_207033    -0.000113         0.000113
               route_variant_752-121    -0.000112         0.000112
           suburb_gillieston heights     0.000111         0.000111
                 transit_stop_201517     0.000109         0.000109
               suburb_connells point     0.000108         0.000108
                transit_stop_2262136    -0.000107         0.000107
                 route_variant_96-16    -0.000107         0.000107
                transit_stop_2153281    -0.000105         0.000105
            transit_stop_sequence_10    -0.000104         0.000104
                transit_stop_2770140    -0.000103         0.000103
                transit_stop_2500329     0.000099         0.000099
                           route_159     0.000094         0.000094
                           route_639     0.000093         0.000093
                 transit_stop_221012    -0.000093         0.000093
                transit_stop_2770176     0.000093         0.000093
                 transit_stop_215472    -0.000091         0.000091
                transit_stop_2284113     0.000088         0.000088
                 depot_mt kuring gai    -0.000084         0.000084
                transit_stop_2560573     0.000082         0.000082
                 route_variant_883-3     0.000082         0.000082
                route_variant_491-22    -0.000077         0.000077
                            route_31    -0.000072         0.000072
                transit_stop_2200269     0.000068         0.000068
                 route_variant_911-5     0.000068         0.000068
                  suburb_hoxton park     0.000064         0.000064
                 transit_stop_215050     0.000063         0.000063
                transit_stop_2760118     0.000056         0.000056
            route_variant_2590-43055    -0.000055         0.000055
                transit_stop_2251199    -0.000055         0.000055
                          route_2590    -0.000055         0.000055
                 transit_stop_225156     0.000055         0.000055
                route_variant_66a-12     0.000055         0.000055
                transit_stop_2148319    -0.000055         0.000055
                      suburb_penrith    -0.000052         0.000052
                           route_440    -0.000046         0.000046
                           route_556    -0.000045         0.000045
                           route_714    -0.000044         0.000044
                 transit_stop_215482     0.000042         0.000042
                transit_stop_2210149     0.000041         0.000041
                transit_stop_2207102    -0.000040         0.000040
                route_variant_905-15     0.000039         0.000039
                route_variant_750-44     0.000039         0.000039
                 transit_stop_201136     0.000031         0.000031
                   suburb_tumbi umbi    -0.000030         0.000030
                 transit_stop_250011    -0.000029         0.000029
                            route_s5    -0.000028         0.000028
                  route_variant_s5-7    -0.000028         0.000028
                transit_stop_2213161    -0.000028         0.000028
                 transit_stop_230241     0.000027         0.000027
                           route_558    -0.000027         0.000027
                 transit_stop_275984     0.000027         0.000027
                transit_stop_2200388    -0.000027         0.000027
                 transit_stop_203559    -0.000025         0.000025
                    suburb_villawood     0.000024         0.000024
                  suburb_gladesville    -0.000024         0.000024
                 transit_stop_225845     0.000021         0.000021
                 transit_stop_213190    -0.000019         0.000019
                 transit_stop_201846     0.000018         0.000018
                transit_stop_2570306     0.000016         0.000016
                route_variant_270-34    -0.000015         0.000015
                           route_715    -0.000012         0.000012
                route_variant_715-64    -0.000012         0.000012
                transit_stop_2760311    -0.000009         0.000009
                 transit_stop_211843     0.000009         0.000009
                route_variant_905-20     0.000008         0.000008
                 transit_stop_219823     0.000008         0.000008
                     suburb_flinders     0.000007         0.000007
                route_variant_182-92    -0.000006         0.000006
                 transit_stop_232031    -0.000006         0.000006
                route_variant_890c-3    -0.000003         0.000003
                route_variant_334-11    -0.000001         0.000001
                          route_3616     0.000000         0.000000
                transit_stop_2320211     0.000000         0.000000
                          route_s704     0.000000         0.000000
                        route_100505     0.000000         0.000000
                transit_stop_2320123     0.000000         0.000000
                route_variant_510-87     0.000000         0.000000
                          route_3614     0.000000         0.000000
                route_variant_228-12     0.000000         0.000000
                transit_stop_2320142     0.000000         0.000000
                route_variant_226-30     0.000000         0.000000
                transit_stop_2320229     0.000000         0.000000
                          route_s816     0.000000         0.000000
               route_variant_507-152     0.000000         0.000000
                 route_variant_562-2     0.000000         0.000000
                transit_stop_2320100     0.000000         0.000000
                transit_stop_2318253     0.000000         0.000000
             route_variant_5114-8018     0.000000         0.000000
                transit_stop_2320108     0.000000         0.000000
                transit_stop_2320174     0.000000         0.000000
                  route_variant_51-7     0.000000         0.000000
                 route_variant_227-9     0.000000         0.000000
                          route_3592     0.000000         0.000000
                transit_stop_2747124     0.000000         0.000000
             suburb_killcare heights     0.000000         0.000000
                route_variant_502-35     0.000000         0.000000
                          route_s003     0.000000         0.000000
                route_variant_252-53     0.000000         0.000000
                          route_s021     0.000000         0.000000
                          route_4105     0.000000         0.000000
                transit_stop_2323269     0.000000         0.000000
                transit_stop_2323258     0.000000         0.000000
                          route_4062     0.000000         0.000000
                 route_variant_250-1     0.000000         0.000000
               route_variant_2528-16     0.000000         0.000000
                           route_403     0.000000         0.000000
                route_variant_502-39     0.000000         0.000000
                transit_stop_2323192     0.000000         0.000000
                          route_s070     0.000000         0.000000
                route_variant_5020-1     0.000000         0.000000
                 route_variant_25-81     0.000000         0.000000
                          route_s073     0.000000         0.000000
               route_variant_501-101     0.000000         0.000000
                route_variant_5001-1     0.000000         0.000000
                transit_stop_2323148     0.000000         0.000000
                transit_stop_2324114     0.000000         0.000000
                transit_stop_2324149     0.000000         0.000000
                           route_n10     0.000000         0.000000
                           route_n40     0.000000         0.000000
                          route_4510     0.000000         0.000000
                            route_45     0.000000         0.000000
                  route_variant_4u-2     0.000000         0.000000
                 route_variant_255-6     0.000000         0.000000
                  suburb_agnes banks     0.000000         0.000000
                route_variant_253-29     0.000000         0.000000
                           route_n70     0.000000         0.000000
                transit_stop_2324112     0.000000         0.000000
                route_variant_254-99     0.000000         0.000000
               route_variant_2532-20     0.000000         0.000000
                transit_stop_2324108     0.000000         0.000000
                suburb_alfords point     0.000000         0.000000
                route_variant_50-135     0.000000         0.000000
                 route_variant_25-76     0.000000         0.000000
                route_variant_2481-4     0.000000         0.000000
                          route_s624     0.000000         0.000000
                route_variant_2361-9     0.000000         0.000000
               route_variant_507-126     0.000000         0.000000
                 route_variant_238-8     0.000000         0.000000
               route_variant_2373-10     0.000000         0.000000
                      suburb_kirkham     0.000000         0.000000
                     suburb_beecroft     0.000000         0.000000
               route_variant_507-143     0.000000         0.000000
                transit_stop_2321187     0.000000         0.000000
                transit_stop_2321185     0.000000         0.000000
                    suburb_koolewong     0.000000         0.000000
                          route_s402     0.000000         0.000000
                route_variant_2324-5     0.000000         0.000000
               route_variant_2313-10     0.000000         0.000000
                transit_stop_2321148     0.000000         0.000000
                route_variant_230-25     0.000000         0.000000
                          route_s616     0.000000         0.000000
                route_variant_228-19     0.000000         0.000000
                        route_102601     0.000000         0.000000
               route_variant_506-113     0.000000         0.000000
                route_variant_5033-1     0.000000         0.000000
                transit_stop_2322268     0.000000         0.000000
                 route_variant_248-1     0.000000         0.000000
                route_variant_504-36     0.000000         0.000000
                transit_stop_2323104     0.000000         0.000000
               route_variant_2472-21     0.000000         0.000000
                          route_0144     0.000000         0.000000
                route_variant_247-99     0.000000         0.000000
                route_variant_505-17     0.000000         0.000000
               route_variant_247-119     0.000000         0.000000
                transit_stop_2322149     0.000000         0.000000
               route_variant_247-118     0.000000         0.000000
                route_variant_246-40     0.000000         0.000000
                route_variant_2452-6     0.000000         0.000000
                          route_s255     0.000000         0.000000
                          route_s301     0.000000         0.000000
                transit_stop_2322160     0.000000         0.000000
                transit_stop_2322153     0.000000         0.000000
                transit_stop_2322257     0.000000         0.000000
                          route_3007     0.000000         0.000000
               route_variant_2251-11     0.000000         0.000000
                route_variant_545-91     0.000000         0.000000
                route_variant_182-11     0.000000         0.000000
               route_variant_181-120     0.000000         0.000000
                 route_variant_135-9     0.000000         0.000000
                transit_stop_2290162     0.000000         0.000000
                           route_250     0.000000         0.000000
                transit_stop_2290161     0.000000         0.000000
                transit_stop_2290159     0.000000         0.000000
                 route_variant_18-15     0.000000         0.000000
                 route_variant_54-35     0.000000         0.000000
                route_variant_169-29     0.000000         0.000000
                route_variant_169-20     0.000000         0.000000
                route_variant_541-12     0.000000         0.000000
                route_variant_169-14     0.000000         0.000000
                 route_variant_541-6     0.000000         0.000000
                 route_variant_168-6     0.000000         0.000000
                          route_2481     0.000000         0.000000
                 route_variant_137-1     0.000000         0.000000
                route_variant_544-49     0.000000         0.000000
                          route_2472     0.000000         0.000000
                   suburb_dora creek     0.000000         0.000000
                     suburb_doyalson     0.000000         0.000000
                transit_stop_2289279     0.000000         0.000000
                          route_2452     0.000000         0.000000
                 route_variant_54-33     0.000000         0.000000
                transit_stop_2290165     0.000000         0.000000
                route_variant_538-22     0.000000         0.000000
                          route_2565     0.000000         0.000000
                     suburb_claymore     0.000000         0.000000
                transit_stop_2290277     0.000000         0.000000
                route_variant_188-11     0.000000         0.000000
                route_variant_187-12     0.000000         0.000000
                 route_variant_186-3     0.000000         0.000000
                route_variant_185-61     0.000000         0.000000
                transit_stop_2290231     0.000000         0.000000
                          route_2594     0.000000         0.000000
                route_variant_185-22     0.000000         0.000000
                          route_2584     0.000000         0.000000
                route_variant_184-52     0.000000         0.000000
                          route_2528     0.000000         0.000000
                route_variant_536-22     0.000000         0.000000
                 route_variant_134-8     0.000000         0.000000
                          route_2562     0.000000         0.000000
                           route_256     0.000000         0.000000
                route_variant_1341-7     0.000000         0.000000
                route_variant_184-43     0.000000         0.000000
              suburb_gledswood hills     0.000000         0.000000
                  suburb_crangan bay     0.000000         0.000000
                transit_stop_2290187     0.000000         0.000000
                           route_253     0.000000         0.000000
                suburb_fishing point     0.000000         0.000000
                          route_2057     0.000000         0.000000
                     suburb_blue bay     0.000000         0.000000
                route_variant_1631-5     0.000000         0.000000
                route_variant_156-17     0.000000         0.000000
                route_variant_5558-1     0.000000         0.000000
                          route_2251     0.000000         0.000000
                 route_variant_558-2     0.000000         0.000000
                route_variant_155-37     0.000000         0.000000
                 route_variant_13a-2     0.000000         0.000000
                          route_2231     0.000000         0.000000
                          route_2165     0.000000         0.000000
                 route_variant_140-7     0.000000         0.000000
                route_variant_151-11     0.000000         0.000000
                           route_215     0.000000         0.000000
                           route_213     0.000000         0.000000
           transit_stop_sequence_139     0.000000         0.000000
                  route_variant_15-2     0.000000         0.000000
                transit_stop_2287193     0.000000         0.000000
                transit_stop_2287174     0.000000         0.000000
                route_variant_1483-5     0.000000         0.000000
               route_variant_1412-10     0.000000         0.000000
                route_variant_1433-4     0.000000         0.000000
                  suburb_enmore 2042     0.000000         0.000000
                route_variant_145-31     0.000000         0.000000
                 route_variant_560-1     0.000000         0.000000
                route_variant_145-29     0.000000         0.000000
                 route_variant_16-22     0.000000         0.000000
            route_variant_5534-26011     0.000000         0.000000
                 route_variant_16-23     0.000000         0.000000
                          route_2324     0.000000         0.000000
                route_variant_55-104     0.000000         0.000000
                 route_variant_163-2     0.000000         0.000000
                route_variant_138-51     0.000000         0.000000
                transit_stop_2289214     0.000000         0.000000
                transit_stop_2289183     0.000000         0.000000
                transit_stop_2289176     0.000000         0.000000
                          route_2373     0.000000         0.000000
                 route_variant_55-97     0.000000         0.000000
                transit_stop_2289154     0.000000         0.000000
                          route_2361     0.000000         0.000000
                 route_variant_163-1     0.000000         0.000000
                  suburb_fennell bay     0.000000         0.000000
                          route_2313     0.000000         0.000000
                transit_stop_2287415     0.000000         0.000000
           transit_stop_sequence_121     0.000000         0.000000
                transit_stop_2287411     0.000000         0.000000
                route_variant_5515-1     0.000000         0.000000
                route_variant_5522-1     0.000000         0.000000
                transit_stop_2287358     0.000000         0.000000
                 route_variant_553-9     0.000000         0.000000
                transit_stop_2287316     0.000000         0.000000
                transit_stop_2287309     0.000000         0.000000
                route_variant_133-22     0.000000         0.000000
                route_variant_190-48     0.000000         0.000000
                transit_stop_2290319     0.000000         0.000000
                          route_2607     0.000000         0.000000
                transit_stop_2305171     0.000000         0.000000
                  suburb_brandy hill     0.000000         0.000000
                  suburb_huntingwood     0.000000         0.000000
                transit_stop_2305167     0.000000         0.000000
                          route_3167     0.000000         0.000000
                transit_stop_2305144     0.000000         0.000000
                transit_stop_2305141     0.000000         0.000000
                           route_x09     0.000000         0.000000
                transit_stop_2305139     0.000000         0.000000
                          route_3138     0.000000         0.000000
                route_variant_520-77     0.000000         0.000000
                transit_stop_2305119     0.000000         0.000000
                route_variant_0144-8     0.000000         0.000000
                 route_variant_21-35     0.000000         0.000000
                transit_stop_2304277     0.000000         0.000000
                route_variant_521-22     0.000000         0.000000
                route_variant_523-13     0.000000         0.000000
                route_variant_100-18     0.000000         0.000000
              route_variant_100505-2     0.000000         0.000000
                transit_stop_2304230     0.000000         0.000000
                           route_305     0.000000         0.000000
                          route_3034     0.000000         0.000000
                          route_3012     0.000000         0.000000
                          route_3190     0.000000         0.000000
                          route_tig2     0.000000         0.000000
                     suburb_box hill     0.000000         0.000000
                route_variant_224-16     0.000000         0.000000
                transit_stop_2318225     0.000000         0.000000
                transit_stop_2318220     0.000000         0.000000
                          route_3566     0.000000         0.000000
                transit_stop_2318176     0.000000         0.000000
                          route_3563     0.000000         0.000000
                          route_sj15     0.000000         0.000000
                transit_stop_2318152     0.000000         0.000000
                     suburb_bolwarra     0.000000         0.000000
                          route_3552     0.000000         0.000000
                        suburb_bombo     0.000000         0.000000
                route_variant_2231-4     0.000000         0.000000
                          route_33/4     0.000000         0.000000
                           route_sm9     0.000000         0.000000
                          route_sms2     0.000000         0.000000
                route_variant_513-21     0.000000         0.000000
               route_variant_2223-20     0.000000         0.000000
                          route_sms3     0.000000         0.000000
                route_variant_515-57     0.000000         0.000000
             route_variant_2165-6194     0.000000         0.000000
                 route_variant_215-1     0.000000         0.000000
               route_variant_518-125     0.000000         0.000000
                 route_variant_213-1     0.000000         0.000000
                 route_variant_21-23     0.000000         0.000000
                transit_stop_2304130     0.000000         0.000000
                transit_stop_2303142     0.000000         0.000000
                 route_variant_130-4     0.000000         0.000000
                transit_stop_2290428     0.000000         0.000000
                          route_2719     0.000000         0.000000
            route_variant_2010-62134     0.000000         0.000000
                route_variant_130-26     0.000000         0.000000
                route_variant_2003-1     0.000000         0.000000
                route_variant_533-13     0.000000         0.000000
                          route_2714     0.000000         0.000000
                  route_variant_1u-1     0.000000         0.000000
                          route_2688     0.000000         0.000000
                 route_variant_197-5     0.000000         0.000000
                 route_variant_196-7     0.000000         0.000000
                 route_variant_130-2     0.000000         0.000000
                     suburb_grasmere     0.000000         0.000000
                 route_variant_196-6     0.000000         0.000000
                 route_variant_131-2     0.000000         0.000000
                transit_stop_2290331     0.000000         0.000000
                          route_2664     0.000000         0.000000
                transit_stop_2290328     0.000000         0.000000
                transit_stop_2290326     0.000000         0.000000
                 route_variant_196-4     0.000000         0.000000
                route_variant_196-13     0.000000         0.000000
                transit_stop_2290321     0.000000         0.000000
                 route_variant_53-66     0.000000         0.000000
                         route_276s1     0.000000         0.000000
                route_variant_525-39     0.000000         0.000000
                           route_293     0.000000         0.000000
              route_variant_102601-2     0.000000         0.000000
                 route_variant_104-2     0.000000         0.000000
                transit_stop_2303104     0.000000         0.000000
            route_variant_2067-17047     0.000000         0.000000
                route_variant_206-24     0.000000         0.000000
                            route_2b     0.000000         0.000000
                route_variant_2057-9     0.000000         0.000000
                           route_294     0.000000         0.000000
                 route_variant_11-12     0.000000         0.000000
                route_variant_2052-1     0.000000         0.000000
            route_variant_2048-45079     0.000000         0.000000
